playerName,height,weight,birthDate,country,url,goals,shots,penalties,foulsReceived,offSides,foulsCommited,recoveries,passesCutOff,entrancesWon,duels,cards,passes,goalAssists,dribbles,corners,ballLosses
Abdón Prats,181 cm,81 kg,6 de diciembre de 1992 en Artá,España,https://www.marca.com/resultados/futbol/jugadores/52/21/abdon-prats/ficha/P92187.html,1,5,0,6,1,5,7,0,68,0,61,1,1,2,0,41
Tinotenda Kadewere,183 cm,72 kg,4 de enero de 1996 en Harare,Zimbabwe,https://www.marca.com/resultados/futbol/jugadores/c1/19/tinotenda-kadewere/ficha/P215669.html,1,12,0,3,4,4,14,0,111,3,70,0,0,4,4,67
Ángel Rodríguez,172 cm,68 kg,25 de abril de 1987 en Santa Cruz de Tenerife,España,https://www.marca.com/resultados/futbol/jugadores/ef/04/angel-rodriguez/ficha/P56419.html,0,8,0,5,2,7,4,1,53,1,31,1,0,0,2,30
Amath Ndiaye,173 cm,70 kg,15 de julio de 1996 en Dakar,Senegal,https://www.marca.com/resultados/futbol/jugadores/a8/31/amath-ndiaye/ficha/P225463.html,1,10,0,10,3,21,38,3,151,13,97,2,0,7,8,91
Marko Dmitrovic,194 cm,91 kg,23 de enero de 1992 en Subotica,Serbia,https://www.marca.com/resultados/futbol/jugadores/52/53/marko-dmitrovic/ficha/P94618.html,0,1,2,170,79
Yassine Bounou,195 cm,78 kg,4 de abril de 1991 en Montreal,Marruecos,https://www.marca.com/resultados/futbol/jugadores/6d/d9/yassine-bounou/ficha/P120026.html,0,1,2,829,228
Alberto Flores,,,9 de noviembre de 2003 en Fuentes de Andalucía,España,https://www.marca.com/resultados/futbol/jugadores/d8/bc/alberto-flores/ficha/P550769.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matías Árbol,,,11 de septiembre de 2002 en Palomares del Río,España,https://www.marca.com/resultados/futbol/jugadores/d1/4b/matias-arbol/ficha/P598418.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gonzalo Montiel,175 cm,68 kg,31 de diciembre de 1996 en La Matanza,Argentina,https://www.marca.com/resultados/futbol/jugadores/cb/64/gonzalo-montiel/ficha/P218430.html,0,5,0,7,10,12,61,12,481,6,85,7,1,5,30,175
Alex Nicolao Telles,181 cm,71 kg,14 de diciembre de 1992 en Caxias do Sul,Brasil,https://www.marca.com/resultados/futbol/jugadores/c2/c3/alex-telles/ficha/P152590.html,0,7,0,10,1,20,51,15,411,8,96,5,2,10,65,154
Karim Rekik,186 cm,84 kg,1 de diciembre de 1994 en La Haya,PaísesBajos,https://www.marca.com/resultados/futbol/jugadores/27/13/karim-rekik/ficha/P103040.html,1,5,0,3,0,13,34,6,457,1,42,1,1,1,1,39
Tanguy Nianzou,187 cm,83 kg,6 de junio de 2002 en Paris,Francia,https://www.marca.com/resultados/futbol/jugadores/f4/89/tanguy-nianzou/ficha/P465691.html,1,4,0,11,0,10,67,14,731,13,95,2,0,10,1,100
Jesús Navas,172 cm,60 kg,20 de noviembre de 1985 en Sevilla,España,https://www.marca.com/resultados/futbol/jugadores/61/55/jesus-navas/ficha/P17740.html,0,5,0,26,7,5,103,15,815,9,111,4,0,9,114,296
Marcos Acuña,172 cm,69 kg,27 de octubre de 1991 en Zapala,Argentina,https://www.marca.com/resultados/futbol/jugadores/ea/3d/marcos-acuna/ficha/P169813.html,3,12,0,30,1,26,114,19,781,29,212,9,1,15,110,327
Loïc Badé,191 cm,89 kg,10 de abril de 2000 en Sevres,Francia,https://www.marca.com/resultados/futbol/jugadores/15/3e/loic-bade/ficha/P500267.html,0,1,0,4,0,7,58,14,560,9,64,3,0,4,3,74
Marcos do Nascimento Teixeira,185 cm,80 kg,4 de junio de 1996 en Londrina,Brasil,https://www.marca.com/resultados/futbol/jugadores/3b/07/marcao/ficha/P182816.html,0,0,0,6,0,5,14,5,210,2,24,2,0,1,0,35
Pablo Pérez,,,17 de agosto de 2001 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/31/b9/pablo-perez/ficha/P504804.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luis Dasilva Rodríguez,187 cm,71 kg,3 de octubre de 2002,España,https://www.marca.com/resultados/futbol/jugadores/59/9e/lulo-dasilva/ficha/P610204.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diego Hormigo,,,15 de abril de 2003 en Sevilla,España,https://www.marca.com/resultados/futbol/jugadores/e6/d0/diego-hormigo/ficha/P550775.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucas Ocampos,187 cm,84 kg,10 de julio de 1994 en Buenos Aires,Argentina,https://www.marca.com/resultados/futbol/jugadores/73/ce/lucas-ocampos/ficha/P121117.html,2,12,1,11,4,8,46,4,256,7,107,5,0,14,13,111
Nemanja Gudelj,187 cm,79 kg,15 de noviembre de 1991 en Belgrade,Serbia,https://www.marca.com/resultados/futbol/jugadores/cc/9d/nemanja-gudelj/ficha/P72154.html,3,26,0,18,0,14,81,24,1287,25,126,6,0,1,0,124
Jesús Joaquín Fernández Sáenz de la Torre,177 cm,70 kg,18 de noviembre de 1993 en Cadiz,España,https://www.marca.com/resultados/futbol/jugadores/2a/85/suso/ficha/P103953.html,1,10,0,14,6,5,32,1,355,7,74,1,2,18,49,113
Joan Jordán,184 cm,74 kg,5 de julio de 1994 en Gerona,España,https://www.marca.com/resultados/futbol/jugadores/18/85/joan-jordan/ficha/P195364.html,0,8,0,12,0,28,109,16,1039,16,129,6,1,6,7,157
Ivan Rakitic,184 cm,78 kg,9 de marzo de 1988 en Rheinfelden,Croacia,https://www.marca.com/resultados/futbol/jugadores/7f/02/ivan-rakitic/ficha/P34703.html,1,19,2,22,2,13,75,18,846,16,116,4,2,1,43,195
Erik Lamela,181 cm,79 kg,3 de marzo de 1992 en Florida,Argentina,https://www.marca.com/resultados/futbol/jugadores/65/99/erik-lamela/ficha/P62974.html,4,23,0,17,7,50,67,4,552,17,221,7,0,23,22,237
Pape Gueye,189 cm,79 kg,23 de enero de 1999,Senegal,https://www.marca.com/resultados/futbol/jugadores/02/32/pape-gueye/ficha/P422453.html,1,5,0,12,1,10,42,9,310,7,75,1,1,1,3,66
Fernando Francisco Reges,183 cm,76 kg,24 de julio de 1987 en Brasília,Brasil,https://www.marca.com/resultados/futbol/jugadores/ce/bd/fernando/ficha/P52538.html,0,2,0,7,0,14,80,19,732,17,89,3,0,2,2,100
Óliver Torres,178 cm,70 kg,9 de noviembre de 1994 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/93/53/oliver-torres/ficha/P115860.html,3,16,0,37,6,15,112,10,844,20,194,1,1,13,47,279
Alejandro Darío Gómez Villaverde,167 cm,68 kg,14 de febrero de 1988 en Buenos Aires,Argentina,https://www.marca.com/resultados/futbol/jugadores/59/27/papu-gomez/ficha/P55776.html,0,15,0,14,2,4,26,4,354,4,51,4,1,3,25,79
Carlos Álvarez,,,5 de agosto de 2003 en Sanlúcar la Mayor,España,https://www.marca.com/resultados/futbol/jugadores/00/28/carlos-alvarez/ficha/P494921.html,0,0,0,0,0,1,0,0,4,1,2,1,0,0,0,1
Ignacio Quintana Navarro,,,22 de febrero de 2001 en Seseña,España,https://www.marca.com/resultados/futbol/jugadores/2b/56/nacho-quintana/ficha/P493084.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel Bueno Sebastián,,,26 de julio de 2004 en Jerez de la Frontera,España,https://www.marca.com/resultados/futbol/jugadores/a4/a9/manu-bueno/ficha/P550781.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesús Corona,173 cm,59 kg,5 de enero de 1993 en Hermosillo,México,https://www.marca.com/resultados/futbol/jugadores/e1/fb/jesus-corona/ficha/P96432.html,0,0,0,3,0,1,2,0,17,0,8,0,0,0,2,7
Rafael Mir Vicente,191 cm,86 kg,17 de junio de 1997 en Murcia,España,https://www.marca.com/resultados/futbol/jugadores/1a/b8/rafa-mir/ficha/P219929.html,3,27,0,8,12,9,27,3,159,1,79,1,0,0,5,82
Youssef En-Nesyri,188 cm,73 kg,31 de mayo de 1997 en Fez,Marruecos,https://www.marca.com/resultados/futbol/jugadores/1e/75/youssef-en-nesyri/ficha/P234991.html,7,41,0,10,12,6,21,3,177,8,157,4,0,3,4,116
Bryan Gil,175 cm,60 kg,10 de febrero de 2001 en Barbate,España,https://www.marca.com/resultados/futbol/jugadores/ab/e5/bryan-gil/ficha/P436234.html,0,1,0,2,1,2,3,1,57,1,20,1,1,2,2,24
Yaroslav Meykher,184 cm,79 kg,20 de marzo de 2000 en Ternopil,Ucrania,https://www.marca.com/resultados/futbol/jugadores/5e/ba/yaroslav-meykher/ficha/P499205.html,0,1,0,74,19
Jordi Masip,180 cm,76 kg,2 de enero de 1989 en Sabadell,España,https://www.marca.com/resultados/futbol/jugadores/07/7c/jordi-masip/ficha/P86148.html,0,3,2,556,178
Sergio Asenjo,189 cm,87 kg,27 de junio de 1989 en Palencia,España,https://www.marca.com/resultados/futbol/jugadores/4c/22/sergio-asenjo/ficha/P48772.html,0,4,0,306,122
Álvaro Aceves,,,25 de julio de 2003,España,https://www.marca.com/resultados/futbol/jugadores/27/5f/alvaro-aceves/ficha/P587671.html,0,0,0,5,1
Luis Pérez,173 cm,68 kg,3 de febrero de 1995 en Sevilla,España,https://www.marca.com/resultados/futbol/jugadores/e7/ac/luis-perez/ficha/P230029.html,0,3,0,11,2,8,41,15,334,20,106,2,1,8,39,137
Javier Sánchez de Felipe,186 cm,71 kg,13 de marzo de 1997 en Getafe,España,https://www.marca.com/resultados/futbol/jugadores/44/ce/javi-sanchez/ficha/P199259.html,1,6,0,4,0,27,90,37,955,19,145,10,0,7,4,179
Lucas Olaza,173 cm,68 kg,20 de julio de 1994 en Montevideo,Uruguay,https://www.marca.com/resultados/futbol/jugadores/26/00/lucas-olaza/ficha/P152563.html,0,3,0,16,2,10,55,13,473,13,121,3,1,4,65,193
Jawad El Yamiq,193 cm,83 kg,28 de febrero de 1992 en Khouribga,Marruecos,https://www.marca.com/resultados/futbol/jugadores/9d/35/jawad-el-yamiq/ficha/P241276.html,0,9,0,4,0,6,77,24,564,9,83,1,0,7,0,108
Sergio Escudero,176 cm,65 kg,1 de septiembre de 1989 en Valladolid,España,https://www.marca.com/resultados/futbol/jugadores/54/86/sergio-escudero/ficha/P62991.html,0,12,0,12,1,10,56,14,377,17,107,3,0,2,34,158
Iván Fresneda,,,27 de septiembre de 2004,España,https://www.marca.com/resultados/futbol/jugadores/92/9e/ivan-fresneda/ficha/P564899.html,0,0,0,21,0,10,77,14,518,26,135,2,0,9,41,185
David Torres,,,4 de marzo de 2003,España,https://www.marca.com/resultados/futbol/jugadores/5a/10/david-torres/ficha/P587672.html,0,0,0,1,0,2,5,2,82,1,9,0,0,1,1,24
Lucas Oliveira Rosa,176 cm,68 kg,2 de abril de 2000,Brasil,https://www.marca.com/resultados/futbol/jugadores/c8/1c/lucas-rosa/ficha/P477625.html,0,3,0,9,1,14,42,14,222,13,101,2,1,8,19,104
Alberto Quintana,186 cm,74 kg,4 de octubre de 2001 en Villanueva del Trabuco,España,https://www.marca.com/resultados/futbol/jugadores/d1/df/alberto-quintana/ficha/P508448.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enrique Pérez Muñoz,184 cm,80 kg,13 de febrero de 1997 en Gálvez,España,https://www.marca.com/resultados/futbol/jugadores/36/69/kike-perez/ficha/P241865.html,1,24,0,43,3,36,135,15,884,20,270,5,2,24,47,309
Álvaro Aguado,174 cm,66 kg,30 de abril de 1996 en Jaén,España,https://www.marca.com/resultados/futbol/jugadores/53/42/alvaro-aguado/ficha/P442291.html,1,9,0,20,0,8,86,9,760,11,99,3,2,10,38,169
Ramón Rodríguez Jiménez,173 cm,68 kg,12 de septiembre de 1999 en Palma de Mallorca,España,https://www.marca.com/resultados/futbol/jugadores/97/32/monchu/ficha/P242312.html,2,21,0,16,1,34,78,16,693,22,163,7,1,7,53,196
Selim Amallah,186 cm,82 kg,14 de noviembre de 1996 en Hautrage,Marruecos,https://www.marca.com/resultados/futbol/jugadores/e9/e6/selim-amallah/ficha/P213669.html,0,2,0,8,0,11,12,8,85,9,55,1,0,1,2,44
Roque Mesa,172 cm,74 kg,6 de junio de 1989 en Las Palmas de Gran Canaria,España,https://www.marca.com/resultados/futbol/jugadores/d5/92/roque-mesa/ficha/P106899.html,2,15,0,24,0,32,110,10,738,13,165,8,1,12,9,177
Robert Kenedy Nunes do Nascimento,182 cm,77 kg,7 de febrero de 1996 en Santa Rita do Sapucaí,Brasil,https://www.marca.com/resultados/futbol/jugadores/cc/7d/kenedy/ficha/P167767.html,0,0,0,0,0,3,4,0,28,1,13,1,1,3,3,21
Martin Hongla,182 cm,77 kg,15 de marzo de 1998 en Yaoundé,Camerún,https://www.marca.com/resultados/futbol/jugadores/5d/95/martin-hongla/ficha/P241127.html,0,5,0,4,0,11,48,6,203,5,54,4,0,9,8,60
Iván Sánchez,171 cm,64 kg,22 de septiembre de 1992 en Campillo de Arenas,España,https://www.marca.com/resultados/futbol/jugadores/6b/1c/ivan-sanchez/ficha/P90419.html,1,13,0,37,1,9,56,7,407,14,154,0,0,30,28,137
Anuar Tuhami,173 cm,69 kg,14 de enero de 1995 en Ceuta,Marruecos,https://www.marca.com/resultados/futbol/jugadores/0d/51/anuar-mohamed/ficha/P198906.html,1,2,0,6,1,3,10,3,38,4,26,1,0,2,1,21
Joaquín Fernández,190 cm,72 kg,30 de mayo de 1996 en Huercal de Almería,España,https://www.marca.com/resultados/futbol/jugadores/e1/48/joaquin-fernandez/ficha/P220122.html,1,7,0,8,3,11,70,19,786,23,115,3,0,1,0,136
Sergio León,178 cm,73 kg,5 de enero de 1989 en Palma del Río,España,https://www.marca.com/resultados/futbol/jugadores/4b/1d/sergio-leon/ficha/P82418.html,5,19,2,19,16,5,34,0,163,3,117,1,1,5,8,123
Óscar Plano,180 cm,72 kg,10 de febrero de 1991 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/e8/8f/oscar-plano/ficha/P96785.html,1,25,0,46,4,20,97,28,565,23,248,3,1,14,22,230
Gonzalo Plata,178 cm,65 kg,31 de octubre de 2000 en Guayaquil,Ecuador,https://www.marca.com/resultados/futbol/jugadores/5d/ae/gonzalo-plata/ficha/P453313.html,0,17,0,28,2,11,87,7,480,24,282,0,4,43,32,271
Darwin Machís,170 cm,68 kg,6 de febrero de 1993 en Tucupita,Venezuela,https://www.marca.com/resultados/futbol/jugadores/6a/d3/darwin-machis/ficha/P111133.html,0,9,0,7,1,7,18,2,96,2,52,1,1,9,25,66
Cyle Larin,188 cm,90 kg,16 de abril de 1995 en Brampton,Canadá,https://www.marca.com/resultados/futbol/jugadores/22/ff/cyle-larin/ficha/P185126.html,5,19,0,16,14,13,13,0,83,2,117,4,1,5,1,86
Roberto Arroyo,,,24 de agosto de 2003,España,https://www.marca.com/resultados/futbol/jugadores/fc/66/roberto-arroyo/ficha/P587670.html,0,0,0,0,0,0,0,0,4,1,4,0,0,1,1,8
Manuel Pozo,,,11 de diciembre de 2001,España,https://www.marca.com/resultados/futbol/jugadores/b0/14/manuel-pozo/ficha/P613282.html,0,1,0,0,0,0,4,2,6,0,4,0,0,1,1,5
Jeremías Ledesma,187 cm,70 kg,12 de febrero de 1993 en Pergamino,Argentina,https://www.marca.com/resultados/futbol/jugadores/c9/9c/jeremias-ledesma/ficha/P167210.html,0,5,1,732,414
David Gil,186 cm,81 kg,10 de enero de 1994 en Getafe,España,https://www.marca.com/resultados/futbol/jugadores/5f/b5/david-gil/ficha/P173947.html,0,0,0,87,50
Victor Wehbi Aznar Ussen,,,16 de octubre de 2002 en Sao Paulo,Brasil,https://www.marca.com/resultados/futbol/jugadores/8b/ce/victor-aznar/ficha/P553732.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseba Zaldúa,176 cm,70 kg,23 de junio de 1992 en San Sebastián,España,https://www.marca.com/resultados/futbol/jugadores/29/c8/joseba-zaldua/ficha/P98821.html,0,0,0,4,2,11,23,11,214,8,75,4,1,3,12,102
Juan Torres Ruiz,185 cm,78 kg,25 de noviembre de 1989 en Lebrija,España,https://www.marca.com/resultados/futbol/jugadores/64/bf/juan-cala/ficha/P55412.html,0,1,0,5,0,1,3,1,38,1,17,0,0,0,0,9
Raúl Parra,,,25 de noviembre de 1999 en Zaragoza,España,https://www.marca.com/resultados/futbol/jugadores/90/bb/raul-parra/ficha/P523227.html,0,0,0,1,0,4,10,1,50,1,7,1,0,0,4,29
Rafael Jiménez Jarque,186 cm,84 kg,11 de agosto de 1993 en Valencia,España,https://www.marca.com/resultados/futbol/jugadores/07/7b/fali/ficha/P213118.html,0,8,0,16,1,14,79,7,455,13,108,5,0,2,2,127
Mamadou Mbaye,,,27 de junio de 1998 en Saint-Louis,Senegal,https://www.marca.com/resultados/futbol/jugadores/b0/57/momo-mbaye/ficha/P250700.html,0,1,0,1,2,4,23,3,192,3,49,1,0,3,0,57
Isaac Carcelén Valencia,170 cm,69 kg,22 de abril de 1993 en El Puerto de Santa María,España,https://www.marca.com/resultados/futbol/jugadores/12/7e/iza/ficha/P111313.html,0,4,0,17,1,13,97,14,506,43,160,5,1,11,32,167
Santiago Arzamendia,172 cm,72 kg,4 de mayo de 1998,Paraguay,https://www.marca.com/resultados/futbol/jugadores/08/e9/santiago-arzamendia/ficha/P242445.html,0,4,0,2,0,4,37,1,140,6,45,0,0,2,8,68
Alfonso Espino,172 cm,71 kg,4 de enero de 1992 en San Jacinto,Uruguay,https://www.marca.com/resultados/futbol/jugadores/56/9b/alfonso-espino/ficha/P178424.html,0,11,0,25,2,38,180,32,837,43,274,6,3,18,69,497
Luis Hernández,183 cm,75 kg,13 de abril de 1989 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/f4/b9/luis-hernandez/ficha/P130025.html,0,5,0,5,2,15,116,21,925,14,103,5,0,3,14,306
Jorge Meré,182 cm,77 kg,16 de abril de 1997 en Oviedo,España,https://www.marca.com/resultados/futbol/jugadores/81/94/jorge-mere/ficha/P178866.html,0,0,0,1,0,0,4,0,35,2,16,0,0,0,0,11
Genar Fornés,,,16 de enero de 2000 en Barcelona,España,https://www.marca.com/resultados/futbol/jugadores/cd/48/genar-fornes/ficha/P500104.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos García,188 cm,75 kg,6 de julio de 2000,España,https://www.marca.com/resultados/futbol/jugadores/ff/5e/carlos-garcia/ficha/P522801.html,0,0,0,0,0,0,1,0,24,0,2,0,1,1,0,5
Victor Chust,182 cm,77 kg,4 de marzo de 2000 en Valencia,España,https://www.marca.com/resultados/futbol/jugadores/0a/b1/victor-chust/ficha/P437463.html,1,1,0,3,1,8,45,10,392,6,57,3,0,1,0,75
Rubén Alcaraz,183 cm,81 kg,30 de abril de 1991 en Barcelona,España,https://www.marca.com/resultados/futbol/jugadores/4c/08/ruben-alcaraz/ficha/P96771.html,3,17,2,22,0,29,116,15,667,24,184,7,0,8,32,211
José María Martín-Bejarano Serrano,180 cm,69 kg,5 de diciembre de 1987 en Rota,España,https://www.marca.com/resultados/futbol/jugadores/72/35/jose-mari/ficha/P89592.html,0,2,0,7,0,5,34,5,170,7,57,3,0,3,1,47
Alejandro Fernández Iglesias,182 cm,72 kg,14 de octubre de 1992 en Alcalá de Henares,España,https://www.marca.com/resultados/futbol/jugadores/a4/e7/alex-fernandez/ficha/P88479.html,3,13,1,14,0,6,68,7,617,6,108,0,0,3,31,145
Iván Alejo,184 cm,73 kg,9 de febrero de 1995 en Valladolid,España,https://www.marca.com/resultados/futbol/jugadores/ac/d7/ivan-alejo/ficha/P179926.html,0,8,0,29,1,31,48,2,170,19,169,9,1,6,66,171
Youba Diarra,178 cm,81 kg,23 de marzo de 1998,Malí,https://www.marca.com/resultados/futbol/jugadores/f4/78/youba-diarra/ficha/P444740.html,0,0,0,0,0,2,9,1,26,0,15,1,0,0,0,11
Gonzalo Escalante,182 cm,76 kg,26 de marzo de 1993 en Bella Vista,Argentina,https://www.marca.com/resultados/futbol/jugadores/f8/7f/gonzalo-escalante/ficha/P156305.html,2,5,0,11,0,9,50,9,250,15,93,2,0,2,3,77
Federico San Emeterio Díaz,174 cm,68 kg,15 de marzo de 1997 en Sierra de Ibio,España,https://www.marca.com/resultados/futbol/jugadores/a0/c1/fede-san-emeterio/ficha/P178092.html,0,4,0,19,0,40,54,7,458,14,154,8,0,1,3,114
Álvaro Bastida,,,11 de mayo de 2004 en Chiclana de la Frontera,España,https://www.marca.com/resultados/futbol/jugadores/06/47/alvaro-bastida/ficha/P538735.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rubén Sobrino,185 cm,73 kg,31 de mayo de 1992 en Daimiel,España,https://www.marca.com/resultados/futbol/jugadores/32/4a/ruben-sobrino/ficha/P112994.html,2,17,0,38,7,39,113,15,403,23,292,9,1,18,9,214
Anthony Lozano,185 cm,74 kg,24 de abril de 1993 en Yoro,Honduras,https://www.marca.com/resultados/futbol/jugadores/8d/f8/anthony-lozano/ficha/P104448.html,0,18,0,27,7,35,36,3,231,2,244,3,0,13,6,184
Théo Bongonda,177 cm,73 kg,19 de noviembre de 1995 en Charleroi,RepúblicaDemocráticadelCongo,https://www.marca.com/resultados/futbol/jugadores/41/5a/theo-bongonda/ficha/P153269.html,2,24,0,25,4,8,60,5,270,13,153,0,3,25,53,192
Brian Ocampo,173 cm,70 kg,24 de junio de 1999,Uruguay,https://www.marca.com/resultados/futbol/jugadores/40/3f/brian-ocampo/ficha/P456960.html,1,6,0,27,2,32,92,3,326,15,176,2,1,20,34,173
Roger Martí Salvador,179 cm,74 kg,2 de enero de 1991 en Torrent,España,https://www.marca.com/resultados/futbol/jugadores/fb/dd/roger-marti/ficha/P109702.html,1,6,0,10,7,20,19,0,98,4,78,1,0,5,0,55
Christopher Ramos de la Flor,193 cm,80 kg,15 de enero de 1997 en Cádiz,España,https://www.marca.com/resultados/futbol/jugadores/71/31/chris-ramos/ficha/P442838.html,1,10,0,5,0,10,11,1,63,4,72,1,0,5,2,44
Álvaro Negredo,186 cm,71 kg,19 de agosto de 1985 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/0b/08/alvaro-negredo/ficha/P42892.html,1,13,0,7,5,5,7,0,138,4,75,0,2,4,0,81
Sergio Guardiola Navarro,184 cm,78 kg,28 de mayo de 1991 en Manacor,España,https://www.marca.com/resultados/futbol/jugadores/ac/6a/sergi-guardiola/ficha/P89850.html,2,14,0,13,5,5,17,0,135,4,72,1,0,9,8,84
Mamady Diarra,,,25 de junio de 2000 en Bamako,Malí,https://www.marca.com/resultados/futbol/jugadores/97/14/mamady-diarra/ficha/P218239.html,0,1,0,1,0,1,5,0,9,1,9,0,0,1,0,6
Francisco Casilla Cortés,190 cm,86 kg,1 de octubre de 1986 en Tarragona,España,https://www.marca.com/resultados/futbol/jugadores/db/16/kiko-casilla/ficha/P39790.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Soria,192 cm,85 kg,3 de abril de 1993 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/2d/cb/david-soria/ficha/P175204.html,0,2,1,732,357
Diego Conde,188 cm,78 kg,27 de octubre de 1998 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/d8/b6/diego-conde/ficha/P439597.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vicente Bellmunt Garcia,,,27 de enero de 2000,España,https://www.marca.com/resultados/futbol/jugadores/79/63/vicente-bellmunt-garcia/ficha/P437387.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Djené Dakonam,187 cm,72 kg,30 de diciembre de 1991 en Dapaong,Togo,https://www.marca.com/resultados/futbol/jugadores/46/a1/djene-dakonam/ficha/P149838.html,0,5,0,32,1,33,149,32,852,16,191,7,1,10,17,226
Fabrizio Angileri,179 cm,73 kg,14 de marzo de 1994 en Junín,Argentina,https://www.marca.com/resultados/futbol/jugadores/80/a5/fabrizio-angileri/ficha/P153656.html,0,2,0,1,0,7,17,6,168,8,59,3,0,3,10,112
Gastón Álvarez,184 cm,72 kg,23 de marzo de 2000,Uruguay,https://www.marca.com/resultados/futbol/jugadores/48/7b/gaston-alvarez/ficha/P501039.html,2,3,0,9,0,17,32,10,279,16,115,6,0,5,12,148
Domingos de Sousa Coutinho Meneses Duarte,192 cm,80 kg,9 de marzo de 1995 en Cascais,Portugal,https://www.marca.com/resultados/futbol/jugadores/bf/b4/domingos-duarte/ficha/P200599.html,0,12,0,20,1,27,94,33,802,18,147,9,2,5,0,188
Jordan Amavi,176 cm,70 kg,8 de marzo de 1994 en Toulon,Francia,https://www.marca.com/resultados/futbol/jugadores/63/0a/jordan-amavi/ficha/P115380.html,0,0,0,2,1,2,15,4,64,2,21,1,0,0,6,48
Omar Alderete,188 cm,77 kg,25 de diciembre de 1996 en Asunción,Paraguay,https://www.marca.com/resultados/futbol/jugadores/12/5a/omar-alderete/ficha/P201895.html,0,5,0,8,0,22,84,18,548,14,144,5,1,11,7,263
